job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
102,0.3115,0.0004,0.3119,0.0561,0.9987175376723308,0.0012824623276691247,18.6888,0.2387,0.0,0.0,0.0,18.6888,0.2387,18.927500000000002,18.9226
103,0.2694,0.0005,0.2699,0.0486,0.9981474620229714,0.0018525379770285293,14.0923,0.3139,0.0,0.0,0.0,14.092300000000003,0.31389999999999996,14.406200000000004,14.4043
104,1.6053,0.0046,1.6099,0.2898,0.9971426796695446,0.0028573203304553076,92.6549,2.803,0.0,0.0,0.0,92.6549,2.803,95.4579,99.4606
105,0.2638,0.0001,0.2639,0.0475,0.9996210685865856,0.00037893141341417203,13.7936,0.0315,0.0,0.0,0.0,13.793600000000001,0.0315,13.8251,13.828
106,1.4316,0.0082,1.4398,0.2592,0.994304764550632,0.005695235449367968,79.6612,5.0859,0.0,0.0,0.0,79.66120000000001,5.0859,84.7471,89.7493
107,2.3327,0.0091,2.3417,0.4215,0.9961566383396678,0.0038860656787803737,123.5754,5.8181,0.0,0.0,0.0,123.57539999999999,5.8181,129.3935,132.8945
108,0.0856,0.0,0.0856,0.0154,1.0,0.0,4.53,0.0281,0.0,0.0,0.0,4.529999999999999,0.0281,4.5581,4.5609
109,0.2739,0.0003,0.2742,0.0494,0.99890590809628,0.0010940919037199124,15.1474,0.1871,0.0,0.0,0.0,15.1474,0.1871,15.334499999999998,15.3361
110,0.2038,0.0,0.2038,0.0367,1.0,0.0,11.333,0.017,0.0,0.0,0.0,11.332999999999997,0.017,11.349999999999996,11.3526
111,1.1089,0.002,1.1109,0.2,0.9981996579350076,0.0018003420649923487,64.0821,1.352,0.0,0.0,0.0,64.0821,1.3519999999999999,65.4341,66.9317
112,1.98,0.0163,1.9963,0.3593,0.9918348945549266,0.008165105445073385,113.11,9.3981,0.0,0.0,0.0,113.11000000000001,9.3981,122.50810000000001,125.0103
113,1.9613,0.0052,1.9665,0.354,0.9973557081108569,0.0026442918891431476,104.7675,3.0396,0.0,0.0,0.0,104.76750000000001,3.0396,107.80710000000002,108.8056
114,0.3826,0.0001,0.3826,0.0689,1.0,0.00026136957658128593,21.0906,0.0432,0.0,0.0,0.0,21.090600000000002,0.04320000000000001,21.1338,21.1289
115,1.6694,0.007,1.6764,0.3017,0.9958243855881652,0.004175614411834885,93.046,4.5002,0.0,0.0,0.0,93.04599999999999,4.5001999999999995,97.5462,99.0454
116,0.4819,0.0002,0.482,0.0868,0.999792531120332,0.00041493775933609963,26.1705,0.1136,0.0,0.0,0.0,26.170499999999993,0.1136,26.284099999999995,26.2826
117,1.3885,0.0154,1.4039,0.2527,0.9890305577320323,0.010969442267967805,80.6656,10.0917,0.0,0.0,0.0,80.6656,10.0917,90.7573,93.2596
118,0.2667,0.0015,0.2682,0.0483,0.9944071588366891,0.005592841163310962,14.5292,0.9702,0.0,0.0,0.0,14.5292,0.9702,15.4994,15.5023
119,1.599,0.0148,1.6138,0.2905,0.9908290990209444,0.009170900979055647,89.0462,9.4651,0.0,0.0,0.0,89.04619999999998,9.4651,98.51129999999998,105.5074
120,0.6724,0.0012,0.6736,0.1213,0.9982185273159145,0.0017814726840855106,35.6466,0.7812,0.0,0.0,0.0,35.64659999999999,0.7812000000000001,36.42779999999999,36.4268
121,0.3251,0.0003,0.3254,0.0586,0.999078057775046,0.0009219422249539028,17.5297,0.2271,0.0,0.0,0.0,17.5297,0.22710000000000002,17.7568,17.7567
122,0.7536,0.0015,0.7551,0.1359,0.9980135081446166,0.001986491855383393,40.5884,0.9337,0.0,0.0,0.0,40.5884,0.9336999999999999,41.5221,42.0232
123,1.3283,0.0052,1.3335,0.24,0.9961004874390702,0.0038995125609298836,69.3607,3.4065,0.0,0.0,0.0,69.36070000000001,3.4065000000000003,72.7672,74.7708
124,1.6788,0.0015,1.6803,0.3025,0.9991073022674524,0.0008926977325477593,89.9018,0.9825,0.0,0.0,0.0,89.9018,0.9825,90.8843,90.8884
125,0.3047,0.0006,0.3053,0.055,0.9980347199475925,0.001965280052407468,16.7927,0.4008,0.0,0.0,0.0,16.7927,0.40080000000000005,17.1935,17.1928
126,0.6935,0.0013,0.6947,0.1251,0.9982726356700734,0.0018713113574204692,37.3102,0.8004,0.0,0.0,0.0,37.310199999999995,0.8004000000000002,38.1106,38.1126
127,2.3101,0.0203,2.3303,0.4195,0.991331588207527,0.00871132472213878,122.3609,13.6059,0.0,0.0,0.0,122.3609,13.605900000000002,135.9668,141.9624
128,0.3838,0.0,0.3838,0.0691,1.0,0.0,21.8177,0.0113,0.0,0.0,0.0,21.817699999999995,0.011300000000000001,21.828999999999994,21.8321
129,2.1321,0.005,2.1371,0.3847,0.997660380889991,0.0023396191100088903,118.0668,3.0539,0.0,0.0,0.0,118.06679999999997,3.0538999999999996,121.12069999999997,124.1194
130,0.3626,0.0001,0.3627,0.0653,0.9997242900468706,0.00027570995312930797,20.1844,0.0725,0.0,0.0,0.0,20.1844,0.0725,20.2569,20.2599
131,0.0937,0.0,0.0937,0.0169,1.0,0.0,5.3274,0.0131,0.0,0.0,0.0,5.327400000000001,0.0131,5.3405000000000005,5.3359
132,0.1553,0.0001,0.1554,0.028,0.9993564993564993,0.0006435006435006435,8.5298,0.0652,0.0,0.0,0.0,8.529799999999998,0.06520000000000001,8.594999999999999,8.5903
133,2.2557,0.0088,2.2645,0.4076,0.9961139324354162,0.0038860675645837938,124.6465,5.508,0.0,0.0,0.0,124.64649999999997,5.508,130.15449999999998,135.6555
134,0.3599,0.0001,0.36,0.0648,0.9997222222222223,0.0002777777777777778,19.4812,0.0311,0.0,0.0,0.0,19.481199999999998,0.031100000000000003,19.512299999999996,19.517
135,1.6334,0.025,1.6585,0.2985,0.9848658426288814,0.015073861923424782,90.6895,16.6005,0.0,0.0,0.0,90.68950000000002,16.600499999999997,107.29000000000002,109.2899
136,1.576,0.0054,1.5814,0.2846,0.9965853041608702,0.003414695839129885,89.1476,3.3847,0.0,0.0,0.0,89.14760000000001,3.3846999999999996,92.5323,94.5327
137,0.1775,0.0001,0.1776,0.032,0.9994369369369368,0.0005630630630630631,10.0921,0.0358,0.0,0.0,0.0,10.0921,0.03579999999999999,10.1279,10.125
138,0.3025,0.0004,0.3029,0.0545,0.998679432155827,0.0013205678441729944,17.3778,0.2458,0.0,0.0,0.0,17.3778,0.2458,17.6236,17.6209
139,1.2381,0.0013,1.2394,0.2231,0.9989511053735678,0.0010488946264321445,68.091,0.7914,0.0,0.0,0.0,68.09100000000001,0.7914000000000001,68.8824,69.3846
140,0.2336,0.0002,0.2338,0.0421,0.9991445680068435,0.000855431993156544,12.6152,0.1413,0.0,0.0,0.0,12.6152,0.1413,12.756499999999999,12.7592
141,0.3074,0.0001,0.3075,0.0554,0.9996747967479676,0.0003252032520325203,17.7214,0.0514,0.0,0.0,0.0,17.7214,0.051399999999999994,17.7728,17.7679
142,1.8848,0.006,1.8909,0.3404,0.9967740229520334,0.0031730921783277802,105.378,3.7508,0.0,0.0,0.0,105.37800000000004,3.7507999999999995,109.12880000000004,110.1253
143,0.3459,0.0002,0.346,0.0623,0.9997109826589595,0.0005780346820809249,19.1713,0.0973,0.0,0.0,0.0,19.171300000000002,0.0973,19.268600000000003,19.2711
